subject	question	choices	answer	command_r+	prompt	verbalized
high_school_microeconomics	Ni ipi kati ya zifuatazo inayoonyesha kwa usahihi kwa nini bei (P) ni sawa na mapato ya ziada (MR) chini ya ushindani kamili, na kwa nini bei (P) ni kubwa kuliko mapato ya ziada chini ya ukiritimba au ushindani usio kamili? I. MR = P = mahitaji ya utendakazi mlalo kwa ushindani kamili. II. P > MR kama vitendaji vya kuteremka chini katika ushindani usio kamili. III. Mahitaji na Bei huwakilishwa kama chaguo la kukokotoa la wima kwa ushindani usio kamili.	['I, II, na III.', 'I na II.', 'I peke yake.', 'I na III.']	B	D)I na II.	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_microeconomics. Return the correct option only
user: Ni ipi kati ya zifuatazo inayoonyesha kwa usahihi kwa nini bei (P) ni sawa na mapato ya ziada (MR) chini ya ushindani kamili, na kwa nini bei (P) ni kubwa kuliko mapato ya ziada chini ya ukiritimba au ushindani usio kamili? I. MR = P = mahitaji ya utendakazi mlalo kwa ushindani kamili. II. P > MR kama vitendaji vya kuteremka chini katika ushindani usio kamili. III. Mahitaji na Bei huwakilishwa kama chaguo la kukokotoa la wima kwa ushindani usio kamili.
 A)I B)II C)na III. D)I na II."	D
high_school_microeconomics	Wakati bidhaa inatozwa ushuru, mzigo wa ushuru huangukia watumiaji ikiwa	['mahitaji yasiyo nyumbufu na usambazaji usio nyumbufu', 'mahitaji yasiyo nyumbufu na usambazaji nyumbufu', 'mahitaji nyumbufu na usambazaji usio nyumbufu', 'mahitaji nyumbufu na usambazaji nyumbufu']	B	D)mahitaji nyumbufu na usambazaji nyumbufu	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_microeconomics. Return the correct option only
user: Wakati bidhaa inatozwa ushuru, mzigo wa ushuru huangukia watumiaji ikiwa
 A)mahitaji yasiyo nyumbufu na usambazaji usio nyumbufu B)mahitaji yasiyo nyumbufu na usambazaji nyumbufu C)mahitaji nyumbufu na usambazaji usio nyumbufu D)mahitaji nyumbufu na usambazaji nyumbufu"	D
high_school_microeconomics	Pindo la wastani la gharama baada ya muda mrefu	['daima iko chini ya pindo la wastani wa gharama baada ya muda mfupi', 'daima iko juu ya pindo la wastani la gharama baada ya muda mfupi', 'daima hukingamana na pindo la wastani la gharama baada ya muda mfupi katika kiwango cha chini cha gharama ya wastani baada ya muda mfupi', 'iko chini ya gharama ya wastani baada ya muda mfupi isipokuwa kwa wakati mmoja']	D	D)iko chini ya gharama ya wastani baada ya muda mfupi isipokuwa kwa wakati mmoja	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_microeconomics. Return the correct option only
user: Pindo la wastani la gharama baada ya muda mrefu
 A)daima iko chini ya pindo la wastani wa gharama baada ya muda mfupi B)daima iko juu ya pindo la wastani la gharama baada ya muda mfupi C)daima hukingamana na pindo la wastani la gharama baada ya muda mfupi katika kiwango cha chini cha gharama ya wastani baada ya muda mfupi D)iko chini ya gharama ya wastani baada ya muda mfupi isipokuwa kwa wakati mmoja"	D
high_school_microeconomics	Ni ipi kati ya zifuatazo sio sifa ya pindo ambalo lina unyumbufu tofauti kwa bei za juu na za chini?	['Gharama mbalimbali za ziada ambazo MR = MC.', 'P < MC.', 'Kutegemeana kwa wapinzani.', 'Bei katika hali yenye unyumbufu tofauti katika bei za juu na za chini.']	B	D)Bei katika hali yenye unyumbufu tofauti katika bei za juu na za chini.	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_microeconomics. Return the correct option only
user: Ni ipi kati ya zifuatazo sio sifa ya pindo ambalo lina unyumbufu tofauti kwa bei za juu na za chini?
 A)Gharama mbalimbali za ziada ambazo MR = MC. B)P < MC. C)Kutegemeana kwa wapinzani. D)Bei katika hali yenye unyumbufu tofauti katika bei za juu na za chini."	D
high_school_microeconomics	Uchumi ni sayansi ya kijamii ambayo	['kimsingi inahusika na pesa.', 'kimsingi inahusika na jinsi rasilimali zinavyotumika.', 'inategemea tu njia ya kisayansi katika uchambuzi.', 'kimsingi inahusika na kuongeza ustawi wa kiroho.']	B	B)kimsingi inahusika na jinsi rasilimali zinavyotumika.	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_microeconomics. Return the correct option only
user: Uchumi ni sayansi ya kijamii ambayo
 A)kimsingi inahusika na pesa. B)kimsingi inahusika na jinsi rasilimali zinavyotumika. C)inategemea tu njia ya kisayansi katika uchambuzi. D)kimsingi inahusika na kuongeza ustawi wa kiroho."	B
high_school_microeconomics	Ni ipi kati ya zifuatazo ni kweli?	['TC = (AVC + AFC)Q.', 'TFC = TC katika viwango vyote vya pato.', 'AVC + AFC = TC.', 'MC = TC - TFC.']	A	A)TC = (AVC + AFC)Q.	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_microeconomics. Return the correct option only
user: Ni ipi kati ya zifuatazo ni kweli?
 A)TC = (AVC + AFC)Q. B)TFC = TC katika viwango vyote vya pato. C)AVC + AFC = TC. D)MC = TC - TFC."	A
high_school_microeconomics	Mkiritimba wa ununuzi anatambuliwa na mojawapo ya yafuatayo:	['Malipo ya mishahara ya chini kuliko mapato ya ziada ya bidhaa ya leba.', 'Kiwango cha ajira kikubwa kuliko kile cha soko la ushindani la leba.', 'Kiwango cha ajira kikubwa kuliko kile cha soko la ushindani la leba.', 'Muuzaji mmoja wa huduma za leba.']	A	A) Malipo ya mishahara ya chini kuliko mapato ya ziada ya bidhaa ya leba.	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_microeconomics. Return the correct option only
user: Mkiritimba wa ununuzi anatambuliwa na mojawapo ya yafuatayo:
 A)Malipo ya mishahara ya chini kuliko mapato ya ziada ya bidhaa ya leba. B)Kiwango cha ajira kikubwa kuliko kile cha soko la ushindani la leba. C)Kiwango cha ajira kikubwa kuliko kile cha soko la ushindani la leba. D)Muuzaji mmoja wa huduma za leba."	A
high_school_microeconomics	Ikiwa bei ya bidhaa moja (A) itaongezeka na kiasi kinachohitajika kwa bidhaa nyingine (B) kuongezeka, bidhaa hizo mbili ni	['bidhaa mbadala.', 'bidhaa zinazohusiana.', 'bidhaa duni.', 'bidhaa za kawaida.']	A	Bidhaa mbadala	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_microeconomics. Return the correct option only
user: Ikiwa bei ya bidhaa moja (A) itaongezeka na kiasi kinachohitajika kwa bidhaa nyingine (B) kuongezeka, bidhaa hizo mbili ni
 A)bidhaa mbadala. B)bidhaa zinazohusiana. C)bidhaa duni. D)bidhaa za kawaida."	A
high_school_microeconomics	Ni kauli gani kati ya zifuatazo ni kweli kulingana na kampuni katika tasnia yenye ushindani kamili?	['Jumla ya mapato huongezeka na kisha hupungua.', 'Mapato ya ziada yanapungua.', 'Wastani wa mapato mwanzoni ni hasi na kisha huwa chanya.', 'Mapato ya wastani ni sawa na mapato ya ziada.']	D	A) Jumla ya mapato huongezeka na kisha hupungua.	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_microeconomics. Return the correct option only
user: Ni kauli gani kati ya zifuatazo ni kweli kulingana na kampuni katika tasnia yenye ushindani kamili?
 A)Jumla ya mapato huongezeka na kisha hupungua. B)Mapato ya ziada yanapungua. C)Wastani wa mapato mwanzoni ni hasi na kisha huwa chanya. D)Mapato ya wastani ni sawa na mapato ya ziada."	A
high_school_microeconomics	Mwajiri mwenye ushindani kamili huajiri leba hadi pale ambapo	['Mshahara = Gharama ya ziada.', 'Mshahara = Bidhaa ya ziada kutokana na leba.', 'Mshahara = Mapato ya ziada.', 'Mshahara = Bidhaa ya mapato ya ziada ya kazi.']	D	C)Mshahara = Mapato ya ziada.	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_microeconomics. Return the correct option only
user: Mwajiri mwenye ushindani kamili huajiri leba hadi pale ambapo
 A)Mshahara = Gharama ya ziada. B)Mshahara = Bidhaa ya ziada kutokana na leba. C)Mshahara = Mapato ya ziada. D)Mshahara = Bidhaa ya mapato ya ziada ya kazi."	C
high_school_microeconomics	Umuhimu wa ukiritimba kupunguza bei yake ili kuuza vitengo zaidi vya bidhaa yake unaelezea kwa nini	['ukiritimba ni wa kawaida kati ya huduma za umma', 'pindo la mapato ya ziada liko chini ya pindo la mahitaji ya ukiritimba', 'pindo la gharama ya ziada kwa ukiritimba hupanda kwenda juu', 'ukiritimba unaweza kudumisha nguvu ya soko']	B	B)pindo la mapato ya ziada liko chini ya pindo la mahitaji ya ukiritimba	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_microeconomics. Return the correct option only
user: Umuhimu wa ukiritimba kupunguza bei yake ili kuuza vitengo zaidi vya bidhaa yake unaelezea kwa nini
 A)ukiritimba ni wa kawaida kati ya huduma za umma B)pindo la mapato ya ziada liko chini ya pindo la mahitaji ya ukiritimba C)pindo la gharama ya ziada kwa ukiritimba hupanda kwenda juu D)ukiritimba unaweza kudumisha nguvu ya soko"	B
high_school_microeconomics	Tuseme sakafu ya bei imewekwa kwenye soko la kahawa. Tokeo moja la sera hii litakuwa	['kupungua kwa mahitaji ya mashine za kutengeneza kahawa.', 'uhaba unaoendelea wa kahawa sokoni.', 'ongezeko la ziada ya watumiaji kutokana na bei ya chini ya kahawa.', 'ongezeko la mahitaji ya kahawa.']	A	C)ongezeko la ziada ya watumiaji kutokana na bei ya chini ya kahawa.	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_microeconomics. Return the correct option only
user: Tuseme sakafu ya bei imewekwa kwenye soko la kahawa. Tokeo moja la sera hii litakuwa
 A)kupungua kwa mahitaji ya mashine za kutengeneza kahawa. B)uhaba unaoendelea wa kahawa sokoni. C)ongezeko la ziada ya watumiaji kutokana na bei ya chini ya kahawa. D)ongezeko la mahitaji ya kahawa."	C
high_school_microeconomics	Kima cha chini cha mshahara wa chini katika soko kwa ajili ya wafanyakazi wa chakula cha haraka kinaweza kuzalisha	['ongezeko la mahitaji ya wafanyikazi wa chakula cha haraka.', 'kupungua kwa usambazaji wa wafanyikazi wa chakula cha haraka.', 'uhaba wa wafanyakazi wa vyakula vya haraka.', 'ziada ya wafanyikazi wa chakula cha haraka.']	D	C)uhaba wa wafanyakazi wa vyakula vya haraka.	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_microeconomics. Return the correct option only
user: Kima cha chini cha mshahara wa chini katika soko kwa ajili ya wafanyakazi wa chakula cha haraka kinaweza kuzalisha
 A)ongezeko la mahitaji ya wafanyikazi wa chakula cha haraka. B)kupungua kwa usambazaji wa wafanyikazi wa chakula cha haraka. C)uhaba wa wafanyakazi wa vyakula vya haraka. D)ziada ya wafanyikazi wa chakula cha haraka."	C
high_school_microeconomics	Ni ipi kati ya yafuatayo ambayo ni kweli katika kampuni yenye ushindani kamili wa baada ya muda mfupi?	['Kampuni hupata faida ya kawaida.', 'Kampuni hufunga ikiwa bei inashuka chini ya gharama ya wastani ya jumla.', 'Kampuni inapata faida chanya ya kiuchumi.', 'Kampuni inaweza kupata faida chanya, hasi au ya kawaida.']	D	B) Kampuni hufunga ikiwa bei inashuka chini ya gharama ya wastani ya jumla.	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_microeconomics. Return the correct option only
user: Ni ipi kati ya yafuatayo ambayo ni kweli katika kampuni yenye ushindani kamili wa baada ya muda mfupi?
 A)Kampuni hupata faida ya kawaida. B)Kampuni hufunga ikiwa bei inashuka chini ya gharama ya wastani ya jumla. C)Kampuni inapata faida chanya ya kiuchumi. D)Kampuni inaweza kupata faida chanya"	B
high_school_microeconomics	Soko la ushindani la kahawa, bidhaa ya kawaida, kwa sasa liko katika usawa. Ni ipi kati ya zifuatazo ambayo inaweza kusababisha ongezeko la mahitaji ya kahawa?	['Mapato ya watumiaji kushuka.', 'Bei ya chai kupanda.', 'Mshahara wa wafanyikazi wa mashamba ya kahawa kushuka.', 'Teknolojia katika uvunaji wa maharagwe ya kahawa inakuwa bora.']	B	D) Teknolojia katika uvunaji wa maharagwe ya kahawa inakuwa bora.	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_microeconomics. Return the correct option only
user: Soko la ushindani la kahawa, bidhaa ya kawaida, kwa sasa liko katika usawa. Ni ipi kati ya zifuatazo ambayo inaweza kusababisha ongezeko la mahitaji ya kahawa?
 A)Mapato ya watumiaji kushuka. B)Bei ya chai kupanda. C)Mshahara wa wafanyikazi wa mashamba ya kahawa kushuka. D)Teknolojia katika uvunaji wa maharagwe ya kahawa inakuwa bora."	D
high_school_microeconomics	Wakati kampuni inapata faida ya kawaida kutokana na uzalishaji wa bidhaa, ni kweli kwamba	['jumla ya mapato kutokana na uzalishaji ni sawa na gharama zilizo wazi.', 'gharama za wazi ni sawa na gharama zisizo wazi.', 'jumla ya mapato kutokana na uzalishaji ni sawa na gharama zisizo wazi.', 'jumla ya mapato kutokana na uzalishaji ni sawa na jumla ya gharama zilizo wazi na zisizo wazi.']	D	C)jumla ya mapato kutokana na uzalishaji ni sawa na gharama zisizo wazi.	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_microeconomics. Return the correct option only
user: Wakati kampuni inapata faida ya kawaida kutokana na uzalishaji wa bidhaa, ni kweli kwamba
 A)jumla ya mapato kutokana na uzalishaji ni sawa na gharama zilizo wazi. B)gharama za wazi ni sawa na gharama zisizo wazi. C)jumla ya mapato kutokana na uzalishaji ni sawa na gharama zisizo wazi. D)jumla ya mapato kutokana na uzalishaji ni sawa na jumla ya gharama zilizo wazi na zisizo wazi."	C
high_school_microeconomics	Ikiwa biashara inataka kuongeza mapato yake na inajua kwamba unyumbufu wa bei ya mahitaji ya bidhaa yake ni sawa na 0.78, inapaswa	['kupunguza bei kwa sababu mahitaji ni nyumbufu', 'kupunguza bei kwa sababu mahitaji ni nyumbufu kwa kila kitengo', 'kupunguza bei kwa sababu mahitaji sio nyumbufu', 'kuongeza bei kwa sababu mahitaji sio nyumbufu']	D	D)kuongeza bei kwa sababu mahitaji sio nyumbufu	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_microeconomics. Return the correct option only
user: Ikiwa biashara inataka kuongeza mapato yake na inajua kwamba unyumbufu wa bei ya mahitaji ya bidhaa yake ni sawa na 0.78, inapaswa
 A)kupunguza bei kwa sababu mahitaji ni nyumbufu B)kupunguza bei kwa sababu mahitaji ni nyumbufu kwa kila kitengo C)kupunguza bei kwa sababu mahitaji sio nyumbufu D)kuongeza bei kwa sababu mahitaji sio nyumbufu"	D
high_school_microeconomics	Ni ipi kati ya zifuatazo ni tabia ya ushindani wa ukiritimba?	['P > MC.', 'Ufanisi.', 'Mara nyingi ushindani wa bei.', 'P =MR.']	A	A)P > MC.	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_microeconomics. Return the correct option only
user: Ni ipi kati ya zifuatazo ni tabia ya ushindani wa ukiritimba?
 A)P > MC. B)Ufanisi. C)Mara nyingi ushindani wa bei. D)P =MR."	A
high_school_microeconomics	Pindo la usambazaji la kuinama upande wa nyuma ina sifa ya ipi kati ya zifuatazo?	['Viwango vya mishahara vinapoongezeka, idadi ya wafanyikazi wanaotolewa inaendelea kuongezeka katika kila ongezeko la kiwango cha mishahara.', 'Biashara ya leba-burudani inaendelea kupendelea usambazaji wa kazi zaidi, au athari ya uingizwaji.', 'Biashara ya leba-burudani inapendelea athari ya mapato au burudani zaidi kwa viwango vya juu vya mishahara.', 'wafanyakazi wasio na uzoefu, wa kipato cha chini, vijana katika sehemu ya nyuma inayojipinda.']	C	A)Viwango vya mishahara vinapoongezeka	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_microeconomics. Return the correct option only
user: Pindo la usambazaji la kuinama upande wa nyuma ina sifa ya ipi kati ya zifuatazo?
 A)Viwango vya mishahara vinapoongezeka B)idadi ya wafanyikazi wanaotolewa inaendelea kuongezeka katika kila ongezeko la kiwango cha mishahara. C)Biashara ya leba-burudani inaendelea kupendelea usambazaji wa kazi zaidi D)au athari ya uingizwaji."	A
high_school_microeconomics	Ni bidhaa gani kati ya zifuatazo ambayo inaweza kutoa matumizi makubwa zaidi kwa jumla na matumizi madogo zaidi ya ziada?	['Plastiki', 'Magari', 'Kompyuta', 'Hewa']	D	C)Kompyuta	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_microeconomics. Return the correct option only
user: Ni bidhaa gani kati ya zifuatazo ambayo inaweza kutoa matumizi makubwa zaidi kwa jumla na matumizi madogo zaidi ya ziada?
 A)Plastiki B)Magari C)Kompyuta D)Hewa"	C
high_school_microeconomics	Pindo la Lorenz hutumiwa kupima ninii kati ya zifuatazo:	['Uwiano wa mapato kwa utajiri katika nchi tofauti.', 'Uwiano wa bidhaa za umma kwa bidhaa za kibinafsi katika nchi tofauti.', 'Uwiano wa ukosefu wa usawa wa mapato kwa usawa wa mapato katika nchi tofauti.', 'Uwiano wa maskini wanaofanya kazi kwa maskini wasiofanya kazi.']	C	C)Uwiano wa ukosefu wa usawa wa mapato kwa usawa wa mapato katika nchi tofauti.	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_microeconomics. Return the correct option only
user: Pindo la Lorenz hutumiwa kupima ninii kati ya zifuatazo:
 A)Uwiano wa mapato kwa utajiri katika nchi tofauti. B)Uwiano wa bidhaa za umma kwa bidhaa za kibinafsi katika nchi tofauti. C)Uwiano wa ukosefu wa usawa wa mapato kwa usawa wa mapato katika nchi tofauti. D)Uwiano wa maskini wanaofanya kazi kwa maskini wasiofanya kazi."	C
