question	choices	answer	subject	command_r	prompt	verbalized
Monopoliin dorgomaa mudaa hin qabne caalaa gahumsa xiqqaa qaba sababni isaas	['monopoliin oomisha baay’ee oomishuuf gatii ol’aanaadhaan gurgura', 'monopoliin oomisha xiqqaa oomishuuf gatii ol’aanaadhaan gurgura', 'monopoliin yeroo gabaabaa keessatti bu’aa argachuu danda’a garuu yeroo dheeraa keessatti hin argamsiisu', 'dorgomaan mudaa hin qabne yeroo gabaabaa keessatti illee ni ceha monopoliin immoo hin cehu']	B	high_school_microeconomics	A)monopoliin oomisha baay’ee oomishuuf gatii ol’aanaadhaan gurgura	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_microeconomics. Return the correct option only
user: Monopoliin dorgomaa mudaa hin qabne caalaa gahumsa xiqqaa qaba sababni isaas
 A)monopoliin oomisha baay’ee oomishuuf gatii ol’aanaadhaan gurgura B)monopoliin oomisha xiqqaa oomishuuf gatii ol’aanaadhaan gurgura C)monopoliin yeroo gabaabaa keessatti bu’aa argachuu danda’a garuu yeroo dheeraa keessatti hin argamsiisu D)dorgomaan mudaa hin qabne yeroo gabaabaa keessatti illee ni ceha monopoliin immoo hin cehu"	A
Wixineen sirna gabaa dorgommii keessatti, kanneen armaan gadii keessaa kamtu akkaataa qabeenyi itti ramadamu HIN ibsu?	['Mallattooleen gatii oomishtoonni meeshaalee fi tajaajilootaa maal, yoom, akkamitti fi eenyuuf akka oomishaman qajeelchan.', 'Abbummaa mootummaa sochii qabuu fi kallattii oomishaa.', 'Jijjiirraa gabaa tola ooltummaa bittootaa fi gurgurtootaa gidduutti.', 'Gumaacha ykn oomishtummaa raabsaa galii fi meeshaalee bu’uuraa ']	B	high_school_microeconomics	D)Abbummaa mootummaa sochii qabuu fi kallattii oomishaa.	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_microeconomics. Return the correct option only
user: Wixineen sirna gabaa dorgommii keessatti, kanneen armaan gadii keessaa kamtu akkaataa qabeenyi itti ramadamu HIN ibsu?
 A)Mallattooleen gatii oomishtoonni meeshaalee fi tajaajilootaa maal B)yoom C)akkamitti fi eenyuuf akka oomishaman qajeelchan. D)Abbummaa mootummaa sochii qabuu fi kallattii oomishaa."	D
Daangaan carraa oomishaa sarara qajeelaa ta'a yeroo	"['gahumsi argamu', ""fayyadama keessatti neeshaaleen sarara irratti bakka bu'aa sirrii ti"", ""bu'aan ni guddata"", 'qabeenyi adda miti']"	D	high_school_microeconomics	C) bu'aan ni guddata	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_microeconomics. Return the correct option only
user: Daangaan carraa oomishaa sarara qajeelaa ta'a yeroo
 A)gahumsi argamu B)fayyadama keessatti neeshaaleen sarara irratti bakka bu'aa sirrii ti C)bu'aan ni guddata D)qabeenyi adda miti"	C
Himoota armaan gadii keessaa kamtu sirrii dha?	"[""Bu'aa Diinagdee = Bu'aa Herregaa."", ""Baasii Diinagdee = Baasii Ifa Ta’e ida'uu Baasii Icciitii."", 'Baasii Diinagdee = Baasii Ifa Baasii Icciitii irraa hir’isuun.', 'Baasii Carraa = Bu’aa Diinagdee.']"	B	high_school_microeconomics	C) Baasii Diinagdee = Baasii Ifa Baasii Icciitii irraa hir’isuun.	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_microeconomics. Return the correct option only
user: Himoota armaan gadii keessaa kamtu sirrii dha?
 A)Bu'aa Diinagdee = Bu'aa Herregaa. B)Baasii Diinagdee = Baasii Ifa Ta’e ida'uu Baasii Icciitii. C)Baasii Diinagdee = Baasii Ifa Baasii Icciitii irraa hir’isuun. D)Baasii Carraa = Bu’aa Diinagdee."	C
Yoo gatiin humna namaa yuunitii tokkoo, qabeenya jijjiiramaa, dabale, kanneen armaan gadii keessaa isa kam fida?	"[""AFC keessatti jijjiirama olka'aa."", ""MPL keessatti jijjiirama olka'aa."", 'ATC gara gadiitti ni jijjiira.', ""MC keessatti jijjiirama olka'aa .""]"	D	high_school_microeconomics	D	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_microeconomics. Return the correct option only
user: Yoo gatiin humna namaa yuunitii tokkoo, qabeenya jijjiiramaa, dabale, kanneen armaan gadii keessaa isa kam fida?
 A)AFC keessatti jijjiirama olka'aa. B)MPL keessatti jijjiirama olka'aa. C)ATC gara gadiitti ni jijjiira. D)MC keessatti jijjiirama olka'aa ."	D
Mindaan yuunitii humna namaa hundaaf kaffalamu $4.50 yoo ta’e, yuunitii humna namaa meeqatu qacarama?	['1', '2', '3', '4']	B	high_school_microeconomics	B	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_microeconomics. Return the correct option only
user: Mindaan yuunitii humna namaa hundaaf kaffalamu $4.50 yoo ta’e, yuunitii humna namaa meeqatu qacarama?
 A)1 B)2 C)3 D)4"	B
Fayyadamtoonni daabboon midhaan hedduu qabu carraa kaansarii haalaan akka hir’isu yoo gorfaman, gabaa daabboo midhaan hedduu qabu keessatti kanneen armaan gadii keessaa kamtu raawwata?	['Caafiin fedhii gara bitaatti kan ce’u yoo ta’u, kunis gatii daabboo midhaan hedduu qabu ni hir’isa.', 'Caafiin dhiyeessii gara bitaatti kan ce’u yoo ta’u, kunis gatii daabboo midhaan hedduu qabu ni dabala.', 'Caafiin fedhii gara mirgaatti kan ce’u yoo ta’u, gatii daabboo midhaan hedduu qabu ni dabala.', 'Caafiin dhiyeessii gara mirgaatti kan ce’u yoo ta’u, kunis gatii daabboo midhaan hedduu qabu ni hir’isa.']	C	high_school_microeconomics	The correct answer is B) kunis gatii daabboo midhaan hedduu qabu ni hir’isa.	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_microeconomics. Return the correct option only
user: Fayyadamtoonni daabboon midhaan hedduu qabu carraa kaansarii haalaan akka hir’isu yoo gorfaman, gabaa daabboo midhaan hedduu qabu keessatti kanneen armaan gadii keessaa kamtu raawwata?
 A)Caafiin fedhii gara bitaatti kan ce’u yoo ta’u B)kunis gatii daabboo midhaan hedduu qabu ni hir’isa. C)Caafiin dhiyeessii gara bitaatti kan ce’u yoo ta’u D)kunis gatii daabboo midhaan hedduu qabu ni dabala."	B
Caasaaleen gabaa dorgommii mudaa hin qabnee fi dorgommii dorgomaa hin qabnee amala armaan gadii keessaa isa kam qooddatu?	['Yeroo dheeraa keessatti salphaatti seenuu fi bahuu', 'Oomishaalee walfakkaataa ta’an', 'Fedhii guutuu elastikii oomisha dhaabbatichaaf', 'Bu’aa gaarii yeroo dheeraa']	A	high_school_microeconomics	C)Fedhii guutuu elastikii oomisha dhaabbatichaaf	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_microeconomics. Return the correct option only
user: Caasaaleen gabaa dorgommii mudaa hin qabnee fi dorgommii dorgomaa hin qabnee amala armaan gadii keessaa isa kam qooddatu?
 A)Yeroo dheeraa keessatti salphaatti seenuu fi bahuu B)Oomishaalee walfakkaataa ta’an C)Fedhii guutuu elastikii oomisha dhaabbatichaaf D)Bu’aa gaarii yeroo dheeraa"	C
Yeroo alaa negaatiiviin bu’aa oomisha meeshaa tokkootiin jiraatu, baay’inni oomishaa hawaasummaan mijatu karaa	['kaappitaalizimii gabaa bilisaa', 'baay’ina oomishamuu danda’u irratti daangaa kaa’uudhaan', 'bittaa meeshaa mootummaan ', 'baay’ina oomishamuu danda’u irratti xiqqaa kaa’uu']	B	high_school_microeconomics	C)bittaa meeshaa mootummaan	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_microeconomics. Return the correct option only
user: Yeroo alaa negaatiiviin bu’aa oomisha meeshaa tokkootiin jiraatu, baay’inni oomishaa hawaasummaan mijatu karaa
 A)kaappitaalizimii gabaa bilisaa B)baay’ina oomishamuu danda’u irratti daangaa kaa’uudhaan C)bittaa meeshaa mootummaan  D)baay’ina oomishamuu danda’u irratti xiqqaa kaa’uu"	C
Jaason gabaa naannoo dorgommii gaarii qabu keessatti poolii daakuu qulqulleessa. Bu'aa guddaa kan qabu yoo ta'u, guyyaatti poolii 9 qulqulleessuuf poolii tokkoof $10 kaffaluu danda'a, baasii jijjiiramaa waliigalaa $80 fi baasii dhaabbataa waliigalaa $20 fida. Kanneen armaan gadii keessaa kamtu dhugaadha?	['Jaasoon yeroo gabaabaa keessatti cufamuu qaba, kasaaraa dinagdee $20.', 'Jaasoon yeroo gabaabaa keessatti cufamuu qaba, kasaaraa dinagdee $10.', 'Jaasoon guyyaatti poolii 9 qulqulleessuu qaba, kasaaraa dinagdee $20tiin.', 'Jaasoon guyyaatti poolii 9 qulqulleessuu qaba, kasaaraa dinagdee $10tiin.']	D	high_school_microeconomics	C)Jaasoon yeroo gabaabaa keessatti cufamuu qaba	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_microeconomics. Return the correct option only
user: Jaason gabaa naannoo dorgommii gaarii qabu keessatti poolii daakuu qulqulleessa. Bu'aa guddaa kan qabu yoo ta'u, guyyaatti poolii 9 qulqulleessuuf poolii tokkoof $10 kaffaluu danda'a, baasii jijjiiramaa waliigalaa $80 fi baasii dhaabbataa waliigalaa $20 fida. Kanneen armaan gadii keessaa kamtu dhugaadha?
 A)Jaasoon yeroo gabaabaa keessatti cufamuu qaba B)kasaaraa dinagdee $20. C)Jaasoon yeroo gabaabaa keessatti cufamuu qaba D)kasaaraa dinagdee $10."	C
Gabaa dorgomaan hawaasaaf bu'aa gaarii ta'e argamsiisa sababni isaas	['faayidaan fayyadamaa xiqqaa ta’ee, caalmaan oomishtootaa ammoo guddaa ta’a.', 'walgargaarsi waliigalaa guddaa ta’a.', 'caalmaan oomishtootaa xiqqaa ta’ee, caalmaan fayyadamtootaa ammoo guddaa ta’a.', 'garaagarummaan fayyadamaa fi hafteen oomishtootaa gidduu jiru guddaa ta’a.']	B	high_school_microeconomics	The correct answer is: C) walgargaarsi waliigalaa guddaa ta’a.	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_microeconomics. Return the correct option only
user: Gabaa dorgomaan hawaasaaf bu'aa gaarii ta'e argamsiisa sababni isaas
 A)faayidaan fayyadamaa xiqqaa ta’ee B)caalmaan oomishtootaa ammoo guddaa ta’a. C)walgargaarsi waliigalaa guddaa ta’a. D)caalmaan oomishtootaa xiqqaa ta’ee"	C
DVD'f elastiiksii galii +1.5 ol akka ta'e sitti himama. Kana jechuun	['galiin dhibbeentaa 10 dabaluudhaan fayyadama DVD dhibbeentaa 15n akka dabalu taasisa. ', 'galiin dhibbeentaa 10 dabaluudhaan fayyadama DVD dhibbeentaa 15n akka dabalu taasisa. DVDonni meeshaalee tuffatamoodha', 'galiin dhibbeentaa 10 dabaluudhaan fayyadama DVD dhibbeentaa 15n hir’isa. DVDonni meeshaalee tuffatamoodha ', 'gatiin DVD dhibbeentaa 10n dabaluudhaan fayyadamni DVD dhibbeentaa 15n akka hir’atu taasisa. DVDonni gatii meeshaaee elastikiiti']	A	high_school_microeconomics	B) galiin dhibbeentaa 10 dabaluudhaan fayyadama DVD dhibbeentaa 15n akka dabalu taasisa. DVDonni meeshaalee tuffatamoodha	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_microeconomics. Return the correct option only
user: DVD'f elastiiksii galii +1.5 ol akka ta'e sitti himama. Kana jechuun
 A)galiin dhibbeentaa 10 dabaluudhaan fayyadama DVD dhibbeentaa 15n akka dabalu taasisa.  B)galiin dhibbeentaa 10 dabaluudhaan fayyadama DVD dhibbeentaa 15n akka dabalu taasisa. DVDonni meeshaalee tuffatamoodha C)galiin dhibbeentaa 10 dabaluudhaan fayyadama DVD dhibbeentaa 15n hir’isa. DVDonni meeshaalee tuffatamoodha  D)gatiin DVD dhibbeentaa 10n dabaluudhaan fayyadamni DVD dhibbeentaa 15n akka hir’atu taasisa. DVDonni gatii meeshaaee elastikiiti"	B
Gatiin oomisha tokkoo gatiin oomisha bakka bu’aa tokkoo dhaabbataa ta’ee hafee akka fayyadamaan oomisha kana caalaa akka bitu yoo hir’ate, kun kan jedhamu	"[""bu'aa galii."", 'bu’aa bakka bu’iinsaa.', ""bu’aa baay'ee xiqqaa."", 'bu’aa dhiyeessii.']"	B	high_school_microeconomics	B)bu’aa bakka bu’iinsaa	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_microeconomics. Return the correct option only
user: Gatiin oomisha tokkoo gatiin oomisha bakka bu’aa tokkoo dhaabbataa ta’ee hafee akka fayyadamaan oomisha kana caalaa akka bitu yoo hir’ate, kun kan jedhamu
 A)bu'aa galii. B)bu’aa bakka bu’iinsaa. C)bu’aa baay'ee xiqqaa. D)bu’aa dhiyeessii."	B
Kanneen armaan gadii keessaa fakkeenyi galii daddarbaa isa kami?	"['Galiiwwan taphataa beekamaa kubbaa kaachoo $ miiliyoona 40.', 'Galii soorama wabii hawaasummaa.', 'Kaffaltii walgargaarsaa tajaajila hawaasummaa irraa.', ""Qarshii qabduu mana nyaataa keessatti sa'aatii tokkotti $8 kan qarshii qabdoonni biroo argatan argattu.""]"	D	high_school_microeconomics	D)Qarshii qabduu mana nyaataa keessatti sa'aatii tokkotti $8 kan qarshii qabdoonni biroo argatan argattu.	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_microeconomics. Return the correct option only
user: Kanneen armaan gadii keessaa fakkeenyi galii daddarbaa isa kami?
 A)Galiiwwan taphataa beekamaa kubbaa kaachoo $ miiliyoona 40. B)Galii soorama wabii hawaasummaa. C)Kaffaltii walgargaarsaa tajaajila hawaasummaa irraa. D)Qarshii qabduu mana nyaataa keessatti sa'aatii tokkotti $8 kan qarshii qabdoonni biroo argatan argattu."	D
Daldalli xiqqaan tokko jijjiirama gatii fedhii oomishaa akka 3 ta'u tilmaama. Galii waliigalaa walitti qabuuf abbootiin qabeenyaa dirqama	['fedhiin jijjiiramaa waan ta’eef gatii hir’isuu.', 'fedhiin waan dhaabbataa ta’eef gatii hir’isuu.', 'fedhiin jijjiiramaa waan ta’eef gatii dabaluu.', 'fedhiin waan dhaabbataa ta’eef gatii dabaluu.']	A	high_school_microeconomics	D) fedhiin waan dhaabbataa ta’eef gatii dabaluu.	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_microeconomics. Return the correct option only
user: Daldalli xiqqaan tokko jijjiirama gatii fedhii oomishaa akka 3 ta'u tilmaama. Galii waliigalaa walitti qabuuf abbootiin qabeenyaa dirqama
 A)fedhiin jijjiiramaa waan ta’eef gatii hir’isuu. B)fedhiin waan dhaabbataa ta’eef gatii hir’isuu. C)fedhiin jijjiiramaa waan ta’eef gatii dabaluu. D)fedhiin waan dhaabbataa ta’eef gatii dabaluu."	D
Monopoliin biyyoota lamaanii kan jiru yeroo	['monopsoniin tokko monopolii  irraa bita', 'monopoliin tokko fayyadamtoota gosa adda addaa lamatti gurgura', 'monopoliin tokko monopsonii irraa bita', 'namni monopolistii tokko meeshaalee gosa adda addaa lama gurgura']	A	high_school_microeconomics	D) namni monopolistii tokko meeshaalee gosa adda addaa lama gurgura	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_microeconomics. Return the correct option only
user: Monopoliin biyyoota lamaanii kan jiru yeroo
 A)monopsoniin tokko monopolii  irraa bita B)monopoliin tokko fayyadamtoota gosa adda addaa lamatti gurgura C)monopoliin tokko monopsonii irraa bita D)namni monopolistii tokko meeshaalee gosa adda addaa lama gurgura"	D
Dhaabbileen indaastirii dorgomaa monopoliii  ta'e keessa yoo seenan  kan nuti eegnu	['fedhiin dhaabbilee jiranii gara mirgaatti akka ce’an.', 'gatiin gabaa oomishaa akka dabalu.', 'fedhiin dhaabbilee jiranii caalaatti akka jijjiiramu ta’an.', 'fedhiin dhaabbilee jiranii gara bitaatti akka ce’an.']	D	high_school_microeconomics	C) fedhiin dhaabbilee jiranii caalaatti akka jijjiiramu ta’an	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_microeconomics. Return the correct option only
user: Dhaabbileen indaastirii dorgomaa monopoliii  ta'e keessa yoo seenan  kan nuti eegnu
 A)fedhiin dhaabbilee jiranii gara mirgaatti akka ce’an. B)gatiin gabaa oomishaa akka dabalu. C)fedhiin dhaabbilee jiranii caalaatti akka jijjiiramu ta’an. D)fedhiin dhaabbilee jiranii gara bitaatti akka ce’an."	C
Seerrii Bu’aa Baay'ee  Xiqqaa Hir’achuu itti gaafatamummaan isaa	"[""AVC kan jalqabaa ol ka'uu, garuu dhuma irratti kufa, akkuma oomishni dabalaa deemuun."", ""AFC kan jalqaba ol ka'uu, garuu dhuma irratti kufa, akkuma oomishni dabalaa deemuun."", ""MP kan jalqaba kufa, garuu dhuma irratti ol ka'a, akkuma oomishni dabalaa deemuun."", ""MC kan jalqaba kufa, garuu dhuma irratti ol ka'a, akkuma oomishni dabalaa deemuun.""]"	D	high_school_microeconomics	D)AFC kan jalqaba ol ka'uu	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_microeconomics. Return the correct option only
user: Seerrii Bu’aa Baay'ee  Xiqqaa Hir’achuu itti gaafatamummaan isaa
 A)AVC kan jalqabaa ol ka'uu B)garuu dhuma irratti kufa C)akkuma oomishni dabalaa deemuun. D)AFC kan jalqaba ol ka'uu"	D
"Kanneen armaan gadii keessaa hiika gabaabaa dinagdee kan xumuru isa kami? ""Dinagdeen qorannoo . . ."""	['akkamitti qabeenyi daangaa hin qabne fedhii hanqina qabu gidduutti akka ramadamu.', 'akkaataa maallaqni dinagdee keessa naanna’u.', 'akkamitti korporeeshiniiwwan gatii aksiyoonaa aksiyoonaa isaanii akka guddisan.', 'fedhii daangaa hin qabne guutuuf qabeenyi hangam akka ramadamu.']	D	high_school_microeconomics	C)akkamitti korporeeshiniiwwan gatii aksiyoonaa aksiyoonaa isaanii akka guddisan.	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_microeconomics. Return the correct option only
user: Kanneen armaan gadii keessaa hiika gabaabaa dinagdee kan xumuru isa kami? ""Dinagdeen qorannoo . . .""
 A)akkamitti qabeenyi daangaa hin qabne fedhii hanqina qabu gidduutti akka ramadamu. B)akkaataa maallaqni dinagdee keessa naanna’u. C)akkamitti korporeeshiniiwwan gatii aksiyoonaa aksiyoonaa isaanii akka guddisan. D)fedhii daangaa hin qabne guutuuf qabeenyi hangam akka ramadamu."	C
Kaappitaalli yuunitii tokko irratti murtaa’ee yuunitii humna namaa 1, 2, 3 yuunitii walduraa duubaan walqixa ta’een yoo dabalame, oomishni oomishaa 300 (yuunitii humna namaa 1), gara 350 (yuunitii humna namaa 2) gara 375 (yunitii humna namaa 3)tti ol guddata Kanneen armaan gadii keessaa hiikkaan sirrii ta’e isa kami?	"[""Kun yeroo dheeraa bu'aa sadarkaa dabaluudha."", ""Kun yeroo dheeraa bu'aa sadarkaa hir'isuudha."", ""Kun yeroo dheeraa dhaabbataa deebi'uu gara sadarkaati."", ""Kun yeroo gabaabaa keessatti oomishtummaa baay'ee xiqqaa hir’isuudha.""]"	D	high_school_microeconomics	Kun yeroo dheeraa bu'aa sadarkaa dabaluudha.	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_microeconomics. Return the correct option only
user: Kaappitaalli yuunitii tokko irratti murtaa’ee yuunitii humna namaa 1, 2, 3 yuunitii walduraa duubaan walqixa ta’een yoo dabalame, oomishni oomishaa 300 (yuunitii humna namaa 1), gara 350 (yuunitii humna namaa 2) gara 375 (yunitii humna namaa 3)tti ol guddata Kanneen armaan gadii keessaa hiikkaan sirrii ta’e isa kami?
 A)Kun yeroo dheeraa bu'aa sadarkaa dabaluudha. B)Kun yeroo dheeraa bu'aa sadarkaa hir'isuudha. C)Kun yeroo dheeraa dhaabbataa deebi'uu gara sadarkaati. D)Kun yeroo gabaabaa keessatti oomishtummaa baay'ee xiqqaa hir’isuudha."	A
